as_of,future_observations,last_modelled_week,raw_phase,official_phase,phase_status,activity_level,activity_momentum,negative_level_domains,negative_momentum_domains,positive_momentum_domains,confirming_domains,concentration,dominant_domain,labor_stress_level,labor_stress_momentum,recession_alert,recession_alert_character,evidence_quality_high,phase_separation,confirmation_pending,filtered_winner,contraction_evidence,alert_evidence,information_lag_weeks,weeks_since_any_new_observation,fresh_coincident_domains,stale_domains,carried_forward_domains,withheld,raw_recovery,filtered_recovery,raw_expansion,filtered_expansion,raw_slowdown,filtered_slowdown,raw_contraction,filtered_contraction,age_production,arrived_production,age_employment,arrived_employment,age_real_income,arrived_real_income,age_consumption,arrived_consumption,age_labor_stress,arrived_labor_stress,latest_observation_PAYEMS,latest_observation_W875RX1,latest_observation_INDPRO,latest_observation_CMRMTSPL,latest_observation_RRSFS,latest_observation_ICSA,latest_observation_CCSA
2020-11-06,0,2020-11-06,recovery,recovery,official,-1.2458925534573277,3.1390432025072585,3,0,4,3,0.43940382296656266,labor_stress,-3.8696939070556198,7.565328636833454,none,absent,True,0.9728275797243132,0,recovery,0.15,0.15,0,0,4,,4,0,0.9313256197053943,0.9864132874275827,0.06865302674998215,0.013585707703269475,2.0529395001561532e-05,8.532842990683138e-07,8.241496220970628e-07,1.5158484878599448e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2020-10-01,2020-09-01,2020-09-01,2020-08-01,2020-09-01,2020-10-31,2020-10-24
2020-11-13,0,2020-11-13,recovery,recovery,official,-1.1826211243898137,3.1390432025072585,3,0,4,3,0.41401580056761805,labor_stress,-3.476466016334191,7.470288618343406,none,absent,True,0.9692330280887123,0,recovery,0.15,0.15,0,0,4,,4,0,0.9228308321177914,0.9846159545460943,0.07714527392318211,0.015382926457381985,2.3068841620636657e-05,9.661154244241174e-07,8.251174058762851e-07,1.528810992931612e-07,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2020-10-01,2020-09-01,2020-09-01,2020-08-01,2020-09-01,2020-11-07,2020-10-31
2020-11-20,0,2020-11-20,recovery,recovery,official,-0.9999644767471196,2.7883986578786413,3,0,4,3,0.4224695695040848,labor_stress,-3.187981342760628,7.344746602114993,none,absent,True,0.9545929337273915,0,recovery,0.15,0.15,0,0,4,,4,0,0.892628851303808,0.9772946477327294,0.10729153378255134,0.022701714005337957,7.878635216308044e-05,3.4806875213073115e-06,8.28561477598651e-07,1.5757441124023272e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2020-10-01,2020-09-01,2020-10-01,2020-08-01,2020-10-01,2020-11-14,2020-11-07
2020-11-27,0,2020-11-27,recovery,recovery,official,-0.7957469971477599,2.8365613083705083,2,0,4,2,0.4481872450738112,labor_stress,-2.99248708856188,7.25980870301441,none,absent,True,0.9283380429021594,0,recovery,0.15,0.15,0,0,4,,4,0,0.8470913491247608,0.9641665373210331,0.1528086330607051,0.035828494418873716,9.918406464218014e-05,4.803334236545147e-06,8.337498918451692e-07,1.6492585662877861e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2020-10-01,2020-10-01,2020-10-01,2020-09-01,2020-10-01,2020-11-21,2020-11-14
2020-12-04,0,2020-12-04,recovery,recovery,official,-0.7276927016471462,2.8365613083705083,2,0,4,2,0.4329466195097744,labor_stress,-2.743408057059468,6.917055016703592,none,absent,True,0.9165619361991237,0,recovery,0.15,0.15,0,0,4,,4,0,0.8287326203260524,0.9582780982404543,0.17115545133022272,0.04171616204133061,0.00011109250183433318,5.5717152464774394e-06,8.358418905882351e-07,1.6800296854694788e-07,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2020-11-01,2020-10-01,2020-10-01,2020-09-01,2020-10-01,2020-11-28,2020-11-21
2020-12-11,0,2020-12-11,recovery,recovery,official,-0.7199625229497781,2.8365613083705083,2,0,4,2,0.4310506259632591,labor_stress,-2.7147334190555124,6.1532965704049065,none,absent,True,0.913550546791982,0,recovery,0.15,0.15,0,0,4,,4,0,0.826540320469858,0.9567723128686872,0.17334632889559723,0.043221766076705276,0.00011251454283892016,5.75278889615494e-06,8.360917057357798e-07,1.6826571131883682e-07,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2020-11-01,2020-10-01,2020-10-01,2020-09-01,2020-10-01,2020-12-05,2020-11-28
2020-12-18,0,2020-12-18,recovery,recovery,official,-0.7392962893717934,2.318555515471614,2,1,3,3,0.4770171173510677,labor_stress,-2.6979085639918723,5.089223813060827,none,absent,True,0.9238780128562785,0,recovery,0.15,0.15,0,0,4,,4,0,0.8415605228465367,0.961927845630112,0.15799180340372562,0.0380498327738336,0.0004468283540981525,2.215362344558806e-05,8.453956396021477e-07,1.6797260873819583e-07,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2020-11-01,2020-10-01,2020-11-01,2020-09-01,2020-11-01,2020-12-12,2020-12-05
2020-12-25,0,2020-12-25,recovery,recovery,official,-0.8081514112190131,1.6425155996839362,3,2,2,4,0.40726268496105833,labor_stress,-2.5872680548918483,4.217952917400303,none,absent,True,0.9303507482942117,0,recovery,0.5742654647052989,0.14926546470529894,0,0,4,,4,0,0.8493435666506699,0.9651137544189095,0.14812240442359073,0.03476300612469777,0.0025331400409812055,0.0001230638948568437,8.888847580685047e-07,1.7556153583787115e-07,5.0,0,6.0,0,3.0,0,5.0,0,0.0,1,2020-11-01,2020-11-01,2020-11-01,2020-10-01,2020-11-01,2020-12-19,2020-12-12
2021-01-01,0,2021-01-01,recovery,recovery,official,-0.8008619175976612,1.5703545426683756,3,2,2,4,0.4062636253872511,labor_stress,-2.5661139249808835,3.3938947149221974,none,absent,True,0.928767848517521,0,recovery,0.5730450341335125,0.1480450341335125,0,0,4,,4,0,0.8470386489180929,0.9643082488479026,0.1498767922037668,0.03554040033038148,0.0030836697645493668,0.0001511748705243923,8.891135910582382e-07,1.759511915287062e-07,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2020-11-01,2020-11-01,2020-11-01,2020-10-01,2020-11-01,2020-12-26,2020-12-19
2021-01-08,0,2021-01-08,recovery,recovery,official,-0.7566399616355871,1.131579884434806,3,2,2,4,0.39027315325763223,labor_stress,-2.382131866354702,2.856354110091335,none,absent,True,0.9216569905849397,0,recovery,0.5624306845973867,0.13743068459738664,0,0,4,,4,0,0.8295740513076838,0.9605725647787566,0.16027579315951843,0.038915574193817026,0.010149265062816515,0.0005116817430578413,8.904699813077795e-07,1.792843684762217e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2020-12-01,2020-11-01,2020-11-01,2020-10-01,2020-11-01,2021-01-02,2020-12-26
2021-01-15,0,2021-01-15,recovery,recovery,official,-0.7109427442753868,0.7878876825965969,2,2,2,3,0.45405877896553404,labor_stress,-2.3640185528911397,2.157716820912385,none,absent,True,0.9111236708762395,0,recovery,0.5613856857437196,0.1363856857437196,0,0,4,,4,0,0.8039246328126424,0.9548628091974886,0.1700918395672417,0.043739138321249066,0.02598263586978176,0.0013978681557690932,8.917503340736975e-07,1.8432549319192921e-07,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2020-12-01,2020-11-01,2020-12-01,2020-10-01,2020-12-01,2021-01-09,2021-01-02
2021-01-22,0,2021-01-22,recovery,recovery,official,-0.6981922901538737,0.7089845850267098,2,2,2,3,0.44752341912255694,labor_stress,-2.3248024505232023,1.7632013330629492,none,absent,True,0.8980852014326012,0,recovery,0.5591232182994155,0.1341232182994155,0,0,4,,4,0,0.7774700495675209,0.9480578660488012,0.18747487504945787,0.04997266461619996,0.03505418136533673,0.001969279521509581,8.940176845562906e-07,1.8981348928807493e-07,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2020-12-01,2020-11-01,2020-12-01,2020-10-01,2020-12-01,2021-01-16,2021-01-09
2021-01-29,0,2021-01-29,slowdown,recovery,official,-0.8166128836205384,-0.02808869922270376,2,2,2,3,0.4283933808405536,labor_stress,-2.282503091322553,1.211009624917675,none,absent,True,0.17763254741026147,2,expansion,0.5737367237527229,0.2747741622753115,0,0,4,,4,0,0.26237157320143467,0.28740805880486814,0.32991470268343337,0.4650406062151296,0.40771281151835553,0.24755109795292687,9.125967763528162e-07,2.3702707533404195e-07,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2020-12-01,2020-12-01,2020-12-01,2020-11-01,2020-12-01,2021-01-23,2021-01-16
2021-02-05,0,2021-02-05,slowdown,slowdown,official,-0.7787430216937475,-0.25212668372858166,2,2,2,3,0.4141824564905577,labor_stress,-2.1283613559688384,1.5460673059186756,watch,preliminary,True,0.4742711840642252,0,slowdown,0.7008669933498961,0.4289439084708206,0,0,4,,4,0,0.2587030532197084,0.16652386536591154,0.23208741810360295,0.17960233466775233,0.5092086288399817,0.6538735187319775,8.998367068511597e-07,2.8123435848888234e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2021-01-01,2020-12-01,2020-12-01,2020-11-01,2020-12-01,2021-01-30,2021-01-23
2021-02-12,0,2021-02-12,slowdown,slowdown,official,-0.7381700621749075,-0.16849568372886106,2,2,2,3,0.3906727244734047,labor_stress,-1.9460426899522427,1.9493979747432766,none,absent,True,0.5203426779278701,0,slowdown,0.6395726444864708,0.3168735953218508,0,0,4,,4,0,0.26001447642313313,0.12133381378676826,0.26705873393807533,0.17916161037746312,0.4729258852406127,0.6995042883053333,9.043981788630718e-07,2.875304353169923e-07,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2021-01-01,2020-12-01,2020-12-01,2020-11-01,2020-12-01,2021-02-06,2021-01-30
2021-02-19,0,2021-02-19,recovery,expansion,official,-0.43749199505761427,1.0393449960178125,2,1,3,2,0.32164944758403646,labor_stress,-1.8821153109499982,1.8026368097513035,none,absent,True,0.21387770935235567,0,expansion,0.10858357563173067,0.10858357563173067,0,0,4,,4,0,0.4956214855887069,0.38910972885613565,0.4714942110189818,0.6029874382084913,0.032883403228627976,0.00790270081548874,9.001636832296147e-07,1.321198843075167e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2021-01-01,2020-12-01,2021-01-01,2020-11-01,2021-01-01,2021-02-13,2021-02-06
2021-02-26,0,2021-02-26,recovery,expansion,official,-0.5668013839710173,1.179373022830767,2,1,3,2,0.3058312951462625,real_income,-1.7256866605808967,2.124742375657842,none,absent,True,0.17609994997753242,1,recovery,0.09955884580274403,0.09955884580274403,0,0,4,,4,0,0.5972273949288444,0.5861753388422256,0.3840610669172725,0.4100753888646932,0.018710644154354517,0.003749112903881316,8.939995286397401e-07,1.5938919986026922e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2021-01-01,2021-01-01,2021-01-01,2020-12-01,2021-01-01,2021-02-20,2021-02-13
2021-03-05,0,2021-03-05,recovery,expansion,official,-0.5176037299775508,1.6487767687725257,2,1,3,2,0.318766164203504,real_income,-1.5878336662206702,1.9884061762333416,none,absent,True,0.37311489208965587,2,recovery,0.0916057884358079,0.0916057884358079,0,0,4,,4,0,0.6420108715164374,0.686138726577179,0.3528248716540731,0.31302383448752313,0.0051633655468526765,0.0008372689403936312,8.912826367330515e-07,1.6999490418251684e-07,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2021-02-01,2021-01-01,2021-01-01,2020-12-01,2021-01-01,2021-02-27,2021-02-20
2021-03-12,0,2021-03-12,recovery,recovery,official,-0.4808455182124943,1.7160756474804546,2,1,3,2,0.32916582669708416,real_income,-1.4040607163438774,2.3249005697729874,none,absent,True,0.5634727932943455,0,recovery,0.08100350286599292,0.08100350286599292,0,0,4,,4,0,0.6734468931256782,0.7814861258968651,0.3225791568233842,0.2180133326025196,0.0039730606754388425,0.0005003592056261792,8.893754986723967e-07,1.822949890834879e-07,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2021-02-01,2021-01-01,2021-01-01,2020-12-01,2021-01-01,2021-03-06,2021-02-27
2021-03-19,0,2021-03-19,recovery,recovery,official,-0.7084554274691872,0.6093461674681393,3,2,2,3,0.3312931735853753,real_income,-1.279292861967591,2.572693146683011,none,absent,True,0.7629182418326643,0,recovery,0.49880535742120713,0.07380535742120717,0,0,4,,4,0,0.7164596647833351,0.8785518986809882,0.23155118973235148,0.11563365684832388,0.05198821840660463,0.005814242570410173,9.270777087806993e-07,2.019002778306249e-07,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2021-02-01,2021-01-01,2021-02-01,2020-12-01,2021-02-01,2021-03-13,2021-03-06
2021-03-26,0,2021-03-26,recovery,recovery,official,-0.43152094055232243,1.2933232203006075,3,2,2,3,0.3292097483409024,consumption,-1.1411517801022577,2.7549873326267784,none,absent,True,0.6958855275192447,0,recovery,0.460638263850645,0.06583567962128409,0,0,4,,4,0,0.6625501943727741,0.8473647538111518,0.324807082506295,0.15147922629190716,0.012641793656181465,0.0011558116509459346,9.294647495177549e-07,2.0824599500740906e-07,5.0,0,6.0,0,3.0,0,5.0,0,0.0,1,2021-02-01,2021-02-01,2021-02-01,2021-01-01,2021-02-01,2021-03-20,2021-03-13
2021-04-02,0,2021-04-02,recovery,recovery,official,-0.3728862933963021,1.5252442505213986,3,2,2,3,0.3452332771421399,consumption,-1.0631944227378827,3.3093853296212528,none,absent,True,0.6374694567514447,0,recovery,0.43136962555209524,0.061338139773339385,0,0,4,,4,0,0.617899529912222,0.8183573841511301,0.3740630771526833,0.18088792739968537,0.00803646319095244,0.0007544728739524326,9.297441424104469e-07,2.1557523199666477e-07,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2021-03-01,2021-02-01,2021-02-01,2021-01-01,2021-02-01,2021-03-27,2021-03-20
2021-04-09,0,2021-04-09,recovery,recovery,official,-0.356096642218369,1.4901587693546303,3,2,2,3,0.35011283951279343,consumption,-0.9858525361283689,3.133957923787412,none,absent,True,0.6081227707951024,0,recovery,0.41981455014263214,0.05687610785355973,0,0,4,,4,0,0.6041453156322594,0.8036175265420221,0.3867628894804524,0.19549475574691977,0.009090865207113465,0.0008875010962464247,9.296801747035515e-07,2.166148116614002e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2021-03-01,2021-02-01,2021-02-01,2021-01-01,2021-02-01,2021-04-03,2021-03-27
2021-04-16,0,2021-04-16,expansion,expansion,official,0.09610796604116549,1.552813349649397,2,2,2,3,0.5567690006190251,consumption,-0.7504835620977448,3.4004874620659065,none,absent,True,0.6059864350025264,0,expansion,0.21519485664668214,0.0432971285825622,0,0,4,,4,0,0.3297151547406123,0.1955652405317717,0.657128821844795,0.8015516755342981,0.013155093980983707,0.0028829801853259254,9.29433608981012e-07,1.0374860416108893e-07,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2021-03-01,2021-02-01,2021-03-01,2021-01-01,2021-03-01,2021-04-10,2021-04-03
2021-04-23,0,2021-04-23,expansion,expansion,official,0.13051715079693724,1.5665616568308678,2,2,2,3,0.5699564431902266,consumption,-0.5787460930079591,3.4011649731965004,none,absent,True,0.6817910431157891,0,expansion,0.1907502423169771,0.0333891976735361,0,0,4,,4,0,0.31678460220643845,0.15765738743079474,0.6702609031618013,0.8394484305465838,0.01295356518592508,0.0028940934580794983,9.294458351857192e-07,8.856454193551915e-08,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2021-03-01,2021-02-01,2021-03-01,2021-01-01,2021-03-01,2021-04-17,2021-04-10
2021-04-30,0,2021-04-30,expansion,expansion,official,0.10014716966257828,2.1381388073682093,2,1,3,3,0.5528226519264117,consumption,-0.38625753922660633,3.49612223587016,none,absent,True,0.5955036775300316,0,expansion,0.022284088801534978,0.022284088801534978,0,0,4,,4,0,0.344907048703048,0.20195422014310627,0.6523671892845557,0.7974578976731379,0.0027248527052775432,0.0005877824539187996,9.093071188223134e-07,9.972983699057211e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2021-03-01,2021-03-01,2021-03-01,2021-02-01,2021-03-01,2021-04-24,2021-04-17
2021-05-07,0,2021-05-07,expansion,expansion,official,0.15745818626647273,2.1567594188373933,1,1,3,2,0.5883955291138986,consumption,-0.14265018449934783,3.583975001518823,none,absent,True,0.6744490180008962,0,expansion,0.0,0.008229818336500836,0,0,4,,4,0,0.3234528525646017,0.16248230563129257,0.6738627291808078,0.8369313236321888,0.0026835076459039093,0.0005862837984432943,9.10608686639163e-07,8.693807521729275e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2021-04-01,2021-03-01,2021-03-01,2021-02-01,2021-03-01,2021-05-01,2021-04-24
2021-05-14,0,2021-05-14,expansion,expansion,official,0.16281376741316347,2.979018220340701,1,0,4,1,0.6094601534026741,consumption,-0.007876583501133674,3.506420202532268,none,absent,True,0.675445989009847,0,expansion,0.0,0.0004544182789115581,0,0,4,,4,0,0.3358634808351623,0.16224391674238847,0.6638365105525053,0.8376899057522355,0.00029911661661031146,6.609530442326548e-05,8.919957220838097e-07,8.220095282759735e-08,3.0,0,5.0,0,6.0,0,3.0,0,0.0,1,2021-04-01,2021-03-01,2021-04-01,2021-02-01,2021-04-01,2021-05-08,2021-05-01
2021-05-21,0,2021-05-21,expansion,expansion,official,0.19028301068378697,2.947939147067552,1,0,4,1,0.5904149844827199,consumption,0.12864842406822274,3.3524215536011215,none,absent,True,0.7058281360966632,0,expansion,0.0,0.0,0,0,4,,4,0,0.3266845642509143,0.14704949773530898,0.6729861694038933,0.8528776338319721,0.000328373301896145,7.279117020075806e-05,8.930432961985281e-07,7.726251815773278e-08,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2021-04-01,2021-03-01,2021-04-01,2021-02-01,2021-04-01,2021-05-15,2021-05-08
2021-05-28,0,2021-05-28,expansion,expansion,official,0.6300691159967997,3.485188892825454,0,0,4,0,0.7617549031834593,consumption,0.3812492671755153,3.6094051259711506,none,absent,False,0.83990875353447,0,expansion,0.0,0.0,0,0,4,,4,0,0.2456170181063124,0.0800357210631594,0.7542891634805245,0.9199444745976294,9.291615222043269e-05,1.974591606934564e-05,9.022609425236896e-07,5.8423141959335535e-08,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2021-04-01,2021-04-01,2021-04-01,2021-03-01,2021-04-01,2021-05-22,2021-05-15
2021-06-04,0,2021-06-04,expansion,expansion,official,0.6852780341288309,3.4041391451247565,0,0,4,0,0.7520937041414416,consumption,0.548567726899225,3.8193612654373794,none,absent,False,0.863287956907289,0,expansion,0.0,0.0,0,0,4,,4,0,0.2258465425567009,0.06834369574303353,0.7740351984398789,0.9316316526503226,0.00011735448879837443,2.459676243879728e-05,9.045146217596517e-07,5.4844205031752235e-08,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2021-05-01,2021-04-01,2021-04-01,2021-03-01,2021-04-01,2021-05-29,2021-05-22
2021-06-11,0,2021-06-11,expansion,expansion,official,0.7211455634147547,3.3798475005647752,0,0,4,0,0.7240685210752601,consumption,0.7276419569874673,3.633241777200096,none,absent,False,0.875724747774088,0,expansion,0.0,0.0,0,0,4,,4,0,0.21362169685765567,0.06212442830306009,0.786250535764261,0.9378491760771481,0.00012686147031601232,2.6342601969600434e-05,9.059077673521951e-07,5.301782209509064e-08,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2021-05-01,2021-04-01,2021-04-01,2021-03-01,2021-04-01,2021-06-05,2021-05-29
2021-06-18,0,2021-06-18,expansion,expansion,official,0.6986933883542271,2.1593779787234157,0,0,3,0,0.6762235804683113,consumption,0.8012477576566938,3.4800520599838527,none,absent,False,0.8696729542169884,0,expansion,0.0,0.0,0,0,4,,4,0,0.22061150710322017,0.06486322720054413,0.7765302104308834,0.9345361814175326,0.002857377163808897,0.0006005377296738979,9.053020874922713e-07,5.365224908321236e-08,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2021-05-01,2021-04-01,2021-05-01,2021-03-01,2021-05-01,2021-06-12,2021-06-05
2021-06-25,0,2021-06-25,expansion,expansion,official,0.6778864362257412,1.5779164344130032,0,1,3,1,0.6656010333283751,consumption,0.8097051445238151,3.078309953568139,none,absent,False,0.8484283802391155,0,expansion,0.0,0.0,0,0,4,,4,0,0.23804363842684234,0.074247640808692,0.7478481277123793,0.9226760210478074,0.014107278568263359,0.003076277963068232,9.552925150346219e-07,6.018043223057284e-08,5.0,0,6.0,0,3.0,0,5.0,0,0.0,1,2021-05-01,2021-05-01,2021-05-01,2021-04-01,2021-05-01,2021-06-19,2021-06-12
2021-07-02,0,2021-07-02,expansion,expansion,official,0.7227376290081687,1.5889757056712104,0,1,3,1,0.677889585646665,consumption,0.8841788260684216,2.5830626973268385,none,absent,False,0.8643584440583176,0,expansion,0.0,0.0,0,0,4,,4,0,0.22233938136338655,0.0663147846669511,0.7636566282170605,0.9306732287252687,0.014003032235312388,0.003011928646432976,9.581842405218716e-07,5.7961347314323465e-08,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2021-06-01,2021-05-01,2021-05-01,2021-04-01,2021-05-01,2021-06-26,2021-06-19
2021-07-09,0,2021-07-09,expansion,expansion,official,0.7254722833142382,1.5187709448132969,0,1,3,1,0.6756155280114753,consumption,0.8977348216235232,2.2404581385603315,none,absent,False,0.8657531095428065,0,expansion,0.0,0.0,0,0,4,,4,0,0.2207907585941291,0.06531258719986123,0.7624717335462169,0.9310656967426677,0.0167365495816831,0.003621658330238311,9.58277970832406e-07,5.7727232926233684e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2021-06-01,2021-05-01,2021-05-01,2021-04-01,2021-05-01,2021-07-03,2021-06-26
2021-07-16,0,2021-07-16,expansion,expansion,official,0.6991062186327102,1.0148085246792777,0,1,3,1,0.6184950518733607,consumption,1.0235732767734245,2.180030303640392,none,absent,False,0.8455833495679848,0,expansion,0.0,0.0,0,0,4,,4,0,0.22032991052247594,0.0703315335545551,0.7220239935825344,0.9159148831225399,0.05764514038645815,0.0137535193240396,9.55508531435461e-07,6.399886547037576e-08,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2021-06-01,2021-05-01,2021-06-01,2021-04-01,2021-06-01,2021-07-10,2021-07-03
2021-07-23,0,2021-07-23,expansion,expansion,official,0.6993183205891016,0.8802410104013116,0,1,3,1,0.6183708081247283,consumption,1.0244801869560625,1.527235239738028,none,absent,False,0.8429355654467473,0,expansion,0.0,0.0,0,0,4,,4,0,0.21515118832522157,0.06883392857343718,0.7053506185494122,0.9117694940201845,0.0794972381902053,0.019396512962152473,9.549351609187445e-07,6.444422579296715e-08,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2021-06-01,2021-05-01,2021-06-01,2021-04-01,2021-06-01,2021-07-17,2021-07-10
2021-07-30,0,2021-07-30,expansion,expansion,official,0.32056321861550563,0.50220418018208,1,1,2,2,0.3880325200030778,consumption,0.9875011313611185,1.048427344239133,none,absent,True,0.6856125701274067,0,expansion,0.0,0.0,0,0,4,,4,0,0.28073259123753064,0.1305640989684188,0.5546085583133603,0.8161766690958255,0.16465789855511584,0.05325913493140797,9.518939932324531e-07,9.70043475821892e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2021-06-01,2021-06-01,2021-06-01,2021-05-01,2021-06-01,2021-07-24,2021-07-17
2021-08-06,0,2021-08-06,expansion,expansion,official,0.37144132543905256,0.4420120377740256,1,1,2,2,0.3977334317241344,consumption,1.0712161324107377,0.787494743417103,none,absent,True,0.6721678028275835,0,expansion,0.0,0.0,0,0,4,,4,0,0.2751854332271706,0.13110727519598928,0.5383360966056734,0.8032750780235728,0.1864775190719188,0.06561754382159751,9.510952372745632e-07,1.0295884055352483e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2021-07-01,2021-06-01,2021-06-01,2021-05-01,2021-06-01,2021-07-31,2021-07-24
