as_of,future_observations,last_modelled_week,raw_phase,official_phase,phase_status,activity_level,activity_momentum,negative_level_domains,negative_momentum_domains,positive_momentum_domains,confirming_domains,concentration,dominant_domain,labor_stress_level,labor_stress_momentum,recession_alert,recession_alert_character,evidence_quality_high,phase_separation,confirmation_pending,filtered_winner,contraction_evidence,alert_evidence,slowdown_evidence,information_lag_weeks,weeks_since_any_new_observation,fresh_coincident_domains,stale_domains,carried_forward_domains,withheld,raw_recovery,filtered_recovery,raw_expansion,filtered_expansion,raw_slowdown,filtered_slowdown,raw_contraction,filtered_contraction,age_production,arrived_production,age_employment,arrived_employment,age_real_income,arrived_real_income,age_consumption,arrived_consumption,age_labor_stress,arrived_labor_stress,latest_observation_PAYEMS,latest_observation_W875RX1,latest_observation_INDPRO,latest_observation_CMRMTSPL,latest_observation_RRSFS,latest_observation_ICSA,latest_observation_CCSA,gate
2020-12-04,0,2020-12-04,recovery,recovery,official,-0.7276927016471462,2.8365613083705083,2,0,4,2,0.4329466195097744,labor_stress,-2.743408057059468,6.917055016703592,none,absent,True,0.9165619361991237,0,recovery,0.15,0.15,0.0,0,0,4,,4,0,0.8287326203260524,0.9582780982404543,0.17115545133022272,0.04171616204133061,0.00011109250183433318,5.5717152464774394e-06,8.358418905882351e-07,1.6800296854694788e-07,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2020-11-01,2020-10-01,2020-10-01,2020-09-01,2020-10-01,2020-11-28,2020-11-21,persist17w
2020-12-11,0,2020-12-11,recovery,recovery,official,-0.7199625229497781,2.8365613083705083,2,0,4,2,0.4310506259632591,labor_stress,-2.7147334190555124,6.1532965704049065,none,absent,True,0.913550546791982,0,recovery,0.15,0.15,0.0,0,0,4,,4,0,0.826540320469858,0.9567723128686872,0.17334632889559723,0.043221766076705276,0.00011251454283892016,5.75278889615494e-06,8.360917057357798e-07,1.6826571131883682e-07,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2020-11-01,2020-10-01,2020-10-01,2020-09-01,2020-10-01,2020-12-05,2020-11-28,persist17w
2020-12-18,0,2020-12-18,recovery,recovery,official,-0.7392962893717934,2.318555515471614,2,1,3,3,0.4770171173510677,labor_stress,-2.6979085639918723,5.089223813060827,none,absent,True,0.9238780128562785,0,recovery,0.15,0.15,0.0,0,0,4,,4,0,0.8415605228465367,0.961927845630112,0.15799180340372562,0.0380498327738336,0.0004468283540981525,2.215362344558806e-05,8.453956396021477e-07,1.6797260873819583e-07,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2020-11-01,2020-10-01,2020-11-01,2020-09-01,2020-11-01,2020-12-12,2020-12-05,persist17w
2020-12-25,0,2020-12-25,recovery,recovery,official,-0.8081514112190131,1.6425155996839362,3,2,2,4,0.40726268496105833,labor_stress,-2.5872680548918483,4.217952917400303,none,absent,True,0.9303507482942117,0,recovery,0.5742654647052989,0.14926546470529894,0.0,0,0,4,,4,0,0.8493435666506699,0.9651137544189095,0.14812240442359073,0.03476300612469777,0.0025331400409812055,0.0001230638948568437,8.888847580685047e-07,1.7556153583787115e-07,5.0,0,6.0,0,3.0,0,5.0,0,0.0,1,2020-11-01,2020-11-01,2020-11-01,2020-10-01,2020-11-01,2020-12-19,2020-12-12,persist17w
2021-01-01,0,2021-01-01,recovery,recovery,official,-0.8008619175976612,1.5703545426683756,3,2,2,4,0.4062636253872511,labor_stress,-2.5661139249808835,3.3938947149221974,none,absent,True,0.928767848517521,0,recovery,0.5730450341335125,0.1480450341335125,0.0,0,0,4,,4,0,0.8470386489180929,0.9643082488479026,0.1498767922037668,0.03554040033038148,0.0030836697645493668,0.0001511748705243923,8.891135910582382e-07,1.759511915287062e-07,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2020-11-01,2020-11-01,2020-11-01,2020-10-01,2020-11-01,2020-12-26,2020-12-19,persist17w
2021-01-08,0,2021-01-08,recovery,recovery,official,-0.7566399616355871,1.131579884434806,3,2,2,4,0.39027315325763223,labor_stress,-2.382131866354702,2.856354110091335,none,absent,True,0.9216569905849397,0,recovery,0.5624306845973867,0.13743068459738664,0.0,0,0,4,,4,0,0.8295740513076838,0.9605725647787566,0.16027579315951843,0.038915574193817026,0.010149265062816515,0.0005116817430578413,8.904699813077795e-07,1.792843684762217e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2020-12-01,2020-11-01,2020-11-01,2020-10-01,2020-11-01,2021-01-02,2020-12-26,persist17w
2021-01-15,0,2021-01-15,recovery,recovery,official,-0.7109427442753868,0.7878876825965969,2,2,2,3,0.45405877896553404,labor_stress,-2.3640185528911397,2.157716820912385,none,absent,True,0.9111236708762395,0,recovery,0.5613856857437196,0.1363856857437196,0.0,0,0,4,,4,0,0.8039246328126424,0.9548628091974886,0.1700918395672417,0.043739138321249066,0.02598263586978176,0.0013978681557690932,8.917503340736975e-07,1.8432549319192921e-07,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2020-12-01,2020-11-01,2020-12-01,2020-10-01,2020-12-01,2021-01-09,2021-01-02,persist17w
2021-01-22,0,2021-01-22,recovery,recovery,official,-0.6981922901538737,0.7089845850267098,2,2,2,3,0.44752341912255694,labor_stress,-2.3248024505232023,1.7632013330629492,none,absent,True,0.8980852014326012,0,recovery,0.5591232182994155,0.1341232182994155,0.0,0,0,4,,4,0,0.7774700495675209,0.9480578660488012,0.18747487504945787,0.04997266461619996,0.03505418136533673,0.001969279521509581,8.940176845562906e-07,1.8981348928807493e-07,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2020-12-01,2020-11-01,2020-12-01,2020-10-01,2020-12-01,2021-01-16,2021-01-09,persist17w
2021-01-29,0,2021-01-29,expansion,recovery,official,-0.8166128836205384,-0.02808869922270376,2,2,2,3,0.4283933808405536,labor_stress,-2.282503091322553,1.211009624917675,none,absent,True,0.39144911235549545,2,expansion,0.5737367237527229,0.2747741622753115,0.0,0,0,4,,4,0,0.2674416116822217,0.2446572741439616,0.4651158464038638,0.636106386499457,0.2674416116822217,0.11923615130995692,9.302316928077276e-07,1.8804662457702447e-07,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2020-12-01,2020-12-01,2020-12-01,2020-11-01,2020-12-01,2021-01-23,2021-01-16,persist17w
2021-02-05,0,2021-02-05,expansion,expansion,official,-0.7787430216937475,-0.25212668372858166,2,2,2,3,0.4141824564905577,labor_stress,-2.1283613559688384,1.5460673059186756,watch,preliminary,True,0.5101830956887081,0,expansion,0.7008669933498961,0.4289439084708206,0.0,0,0,4,,4,0,0.2674416116822217,0.1758738476917863,0.4651158464038639,0.6860569433804944,0.2674416116822217,0.13806905285746615,9.302316928077276e-07,1.5607025320437037e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2021-01-01,2020-12-01,2020-12-01,2020-11-01,2020-12-01,2021-01-30,2021-01-23,persist17w
2021-02-12,0,2021-02-12,expansion,expansion,official,-0.7381700621749075,-0.16849568372886106,2,2,2,3,0.3906727244734047,labor_stress,-1.9460426899522427,1.9493979747432766,none,absent,True,0.5335147762844379,0,expansion,0.6395726444864708,0.3168735953218508,0.0,0,0,4,,4,0,0.2674416116822217,0.16204931371124084,0.4651158464038639,0.6955640899956788,0.2674416116822217,0.14238644630892644,9.302316928077276e-07,1.499841538724765e-07,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2021-01-01,2020-12-01,2020-12-01,2020-11-01,2020-12-01,2021-02-06,2021-01-30,persist17w
2021-02-19,0,2021-02-19,recovery,expansion,official,-0.43749199505761427,1.0393449960178125,2,1,3,2,0.32164944758403646,labor_stress,-1.8821153109499982,1.8026368097513035,none,absent,True,0.24190542619159072,0,expansion,0.10858357563173067,0.10858357563173067,0.0,0,0,4,,4,0,0.4956214855887069,0.3750087520933927,0.4714942110189818,0.6169141782849834,0.032883403228627976,0.008076941665331063,9.001636832296147e-07,1.279562929207894e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2021-01-01,2020-12-01,2021-01-01,2020-11-01,2021-01-01,2021-02-13,2021-02-06,persist17w
2021-02-26,0,2021-02-26,recovery,expansion,official,-0.5668013839710173,1.179373022830767,2,1,3,2,0.3058312951462625,real_income,-1.7256866605808967,2.124742375657842,none,absent,True,0.16146350270009802,1,recovery,0.09955884580274403,0.09955884580274403,0.0,0,0,4,,4,0,0.5972273949288444,0.5788253390710031,0.3840610669172725,0.41736183637090507,0.018710644154354517,0.003812666912916721,8.939995286397401e-07,1.5764517519594946e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2021-01-01,2021-01-01,2021-01-01,2020-12-01,2021-01-01,2021-02-20,2021-02-13,persist17w
2021-03-05,0,2021-03-05,recovery,expansion,official,-0.5176037299775508,1.6487767687725257,2,1,3,2,0.318766164203504,real_income,-1.5878336662206702,1.9884061762333416,none,absent,True,0.3654770067201296,2,recovery,0.0916057884358079,0.0916057884358079,0.0,0,0,4,,4,0,0.6420108715164374,0.6823150110012469,0.3528248716540731,0.3168380042811173,0.0051633655468526765,0.0008468155654879626,8.912826367330515e-07,1.6915214781171753e-07,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2021-02-01,2021-01-01,2021-01-01,2020-12-01,2021-01-01,2021-02-27,2021-02-20,persist17w
2021-03-12,0,2021-03-12,recovery,recovery,official,-0.4808455182124943,1.7160756474804546,2,1,3,2,0.32916582669708416,real_income,-1.4040607163438774,2.3249005697729874,none,absent,True,0.5595247700881952,0,recovery,0.08100350286599292,0.08100350286599292,0.0,0,0,4,,4,0,0.6734468931256782,0.7795100289268987,0.3225791568233842,0.21998525883870343,0.0039730606754388425,0.0005045303482936863,8.893754986723967e-07,1.818861042205955e-07,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2021-02-01,2021-01-01,2021-01-01,2020-12-01,2021-01-01,2021-03-06,2021-02-27,persist17w
2021-03-19,0,2021-03-19,recovery,recovery,official,-0.7084554274691872,0.6093461674681393,3,2,2,3,0.3312931735853753,real_income,-1.279292861967591,2.572693146683011,none,absent,True,0.761697615708453,0,recovery,0.49880535742120713,0.07380535742120717,0.0,0,0,4,,4,0,0.7164596647833351,0.8779258063197206,0.23155118973235148,0.11622819061126771,0.05198821840660463,0.005845801264512102,9.270777087806993e-07,2.0180449951970523e-07,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2021-02-01,2021-01-01,2021-02-01,2020-12-01,2021-02-01,2021-03-13,2021-03-06,persist17w
2021-03-26,0,2021-03-26,recovery,recovery,official,-0.43152094055232243,1.2933232203006075,3,2,2,3,0.3292097483409024,consumption,-1.1411517801022577,2.7549873326267784,none,absent,True,0.6951404509700053,0,recovery,0.460638263850645,0.06583567962128409,0.0,0,0,4,,4,0,0.6625501943727741,0.8469909344421347,0.324807082506295,0.1518504834721294,0.012641793656181465,0.0011583739211000412,9.294647495177549e-07,2.081646358647819e-07,5.0,0,6.0,0,3.0,0,5.0,0,0.0,1,2021-02-01,2021-02-01,2021-02-01,2021-01-01,2021-02-01,2021-03-20,2021-03-13,persist17w
2021-04-02,0,2021-04-02,recovery,recovery,official,-0.3728862933963021,1.5252442505213986,3,2,2,3,0.3452332771421399,consumption,-1.0631944227378827,3.3093853296212528,none,absent,True,0.6371355356268822,0,recovery,0.43136962555209524,0.061338139773339385,0.0,0,0,4,,4,0,0.617899529912222,0.8181901141919248,0.3740630771526833,0.18105457856504256,0.00803646319095244,0.0007550917079213569,9.297441424104469e-07,2.155351113570613e-07,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2021-03-01,2021-02-01,2021-02-01,2021-01-01,2021-02-01,2021-03-27,2021-03-20,persist17w
2021-04-09,0,2021-04-09,recovery,recovery,official,-0.356096642218369,1.4901587693546303,3,2,2,3,0.35011283951279343,consumption,-0.9858525361283689,3.133957923787412,none,absent,True,0.6079373420812559,0,recovery,0.41981455014263214,0.05687610785355973,0.0,0,0,4,,4,0,0.6041453156322594,0.8035246251913972,0.3867628894804524,0.19558728311014126,0.009090865207113465,0.0008878751065632967,9.296801747035515e-07,2.1659189819638095e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2021-03-01,2021-02-01,2021-02-01,2021-01-01,2021-02-01,2021-04-03,2021-03-27,persist17w
2021-04-16,0,2021-04-16,expansion,expansion,official,0.09610796604116549,1.552813349649397,2,2,2,3,0.5567690006190251,consumption,-0.7504835620977448,3.4004874620659065,none,absent,True,0.606233931088502,0,expansion,0.21519485664668214,0.0432971285825622,0.0,0,0,4,,4,0,0.3297151547406123,0.19544129063178195,0.657128821844795,0.8016752217202839,0.013155093980983707,0.0028833839581665086,9.29433608981012e-07,1.036897675690231e-07,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2021-03-01,2021-02-01,2021-03-01,2021-01-01,2021-03-01,2021-04-10,2021-04-03,persist17w
2021-04-23,0,2021-04-23,expansion,expansion,official,0.13051715079693724,1.5665616568308678,2,2,2,3,0.5699564431902266,consumption,-0.5787460930079591,3.4011649731965004,none,absent,True,0.6819036583692697,0,expansion,0.1907502423169771,0.0333891976735361,0.0,0,0,4,,4,0,0.31678460220643845,0.15760099208499562,0.6702609031618013,0.8395046504542653,0.01295356518592508,0.0028942689241097936,9.294458351857192e-07,8.853662933495695e-08,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2021-03-01,2021-02-01,2021-03-01,2021-01-01,2021-03-01,2021-04-17,2021-04-10,persist17w
2021-04-30,0,2021-04-30,expansion,expansion,official,0.10014716966257828,2.1381388073682093,2,1,3,3,0.5528226519264117,consumption,-0.38625753922660633,3.49612223587016,none,absent,True,0.5956019077959397,0,expansion,0.022284088801534978,0.022284088801534978,0.0,0,0,4,,4,0,0.344907048703048,0.20190508861898981,0.6523671892845557,0.7975069964149295,0.0027248527052775432,0.0005878152580740161,9.093071188223134e-07,9.970800670476818e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2021-03-01,2021-03-01,2021-03-01,2021-02-01,2021-03-01,2021-04-24,2021-04-17,persist17w
2021-05-07,0,2021-05-07,expansion,expansion,official,0.15745818626647273,2.1567594188373933,1,1,3,2,0.5883955291138986,consumption,-0.14265018449934783,3.583975001518823,none,absent,True,0.6744935908422592,0,expansion,0.0,0.008229818336500836,0.0,0,0,4,,4,0,0.3234528525646017,0.16246001218181336,0.6738627291808078,0.8369536030240726,0.0026835076459039093,0.0005862978666387341,9.10608686639163e-07,8.69274753571157e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2021-04-01,2021-03-01,2021-03-01,2021-02-01,2021-03-01,2021-05-01,2021-04-24,persist17w
2021-05-14,0,2021-05-14,expansion,expansion,official,0.16281376741316347,2.979018220340701,1,0,4,1,0.6094601534026741,consumption,-0.007876583501133674,3.506420202532268,none,absent,True,0.6754648611208709,0,expansion,0.0,0.0004544182789115581,0.0,0,0,4,,4,0,0.3358634808351623,0.16223448035202848,0.6638365105525053,0.8376993414728994,0.00029911661661031146,6.609597834898349e-05,8.919957220838097e-07,8.219672318227262e-08,3.0,0,5.0,0,6.0,0,3.0,0,0.0,1,2021-04-01,2021-03-01,2021-04-01,2021-02-01,2021-04-01,2021-05-08,2021-05-01,persist17w
2021-05-21,0,2021-05-21,expansion,expansion,official,0.19028301068378697,2.947939147067552,1,0,4,1,0.5904149844827199,consumption,0.12864842406822274,3.3524215536011215,none,absent,True,0.7058367475301479,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.3266845642509143,0.147045191853675,0.6729861694038933,0.852881939383823,0.000328373301896145,7.279150197210208e-05,8.930432961985281e-07,7.726052988435149e-08,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2021-04-01,2021-03-01,2021-04-01,2021-02-01,2021-04-01,2021-05-15,2021-05-08,persist17w
2021-05-28,0,2021-05-28,expansion,expansion,official,0.6300691159967997,3.485188892825454,0,0,4,0,0.7617549031834593,consumption,0.3812492671755153,3.6094051259711506,none,absent,False,0.8399087768169027,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.2456170181063124,0.0800357094218386,0.7542891634805245,0.9199444862387413,9.291615222043269e-05,1.974591628550914e-05,9.022609425236896e-07,5.842313468748563e-08,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2021-04-01,2021-04-01,2021-04-01,2021-03-01,2021-04-01,2021-05-22,2021-05-15,persist17w
2021-06-04,0,2021-06-04,expansion,expansion,official,0.6852780341288309,3.4041391451247565,0,0,4,0,0.7520937041414416,consumption,0.548567726899225,3.8193612654373794,none,absent,False,0.8632879626512119,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.2258465425567009,0.06834369287104079,0.7740351984398789,0.9316316555222527,0.00011735448879837443,2.459676250334292e-05,9.045146217596517e-07,5.4844203073074445e-08,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2021-05-01,2021-04-01,2021-04-01,2021-03-01,2021-04-01,2021-05-29,2021-05-22,persist17w
2021-06-11,0,2021-06-11,expansion,expansion,official,0.7211455634147547,3.3798475005647752,0,0,4,0,0.7240685210752601,consumption,0.7276419569874673,3.633241777200096,none,absent,False,0.8757247492700113,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.21362169685765567,0.06212442755509001,0.786250535764261,0.9378491768251013,0.00012686147031601232,2.63426019872743e-05,9.059077673521951e-07,5.301782155450871e-08,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2021-05-01,2021-04-01,2021-04-01,2021-03-01,2021-04-01,2021-06-05,2021-05-29,persist17w
2021-06-18,0,2021-06-18,expansion,expansion,official,0.6986933883542271,2.1593779787234157,0,0,3,0,0.6762235804683113,consumption,0.8012477576566938,3.4800520599838527,none,absent,False,0.8696729548569312,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.22061150710322017,0.06486322688048576,0.7765302104308834,0.9345361817374169,0.002857377163808897,0.0006005377298483323,9.053020874922713e-07,5.3652248859528e-08,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2021-05-01,2021-04-01,2021-05-01,2021-03-01,2021-05-01,2021-06-12,2021-06-05,persist17w
2021-06-25,0,2021-06-25,expansion,expansion,official,0.6778864362257412,1.5779164344130032,0,1,3,1,0.6656010333283751,consumption,0.8097051445238151,3.078309953568139,none,absent,False,0.8484283805653483,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.23804363842684234,0.07424764064534023,0.7478481277123793,0.9226760212106885,0.014107278568263359,0.003076277963539083,9.552925150346219e-07,6.018043211917004e-08,5.0,0,6.0,0,3.0,0,5.0,0,0.0,1,2021-05-01,2021-05-01,2021-05-01,2021-04-01,2021-05-01,2021-06-19,2021-06-12,persist17w
2021-07-02,0,2021-07-02,expansion,expansion,official,0.7227376290081687,1.5889757056712104,0,1,3,1,0.677889585646665,consumption,0.8841788260684216,2.5830626973268385,none,absent,False,0.8643584441351205,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.22233938136338655,0.06631478462849653,0.7636566282170605,0.930673228763617,0.014003032235312388,0.0030119286465390828,9.581842405218716e-07,5.796134728612457e-08,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2021-06-01,2021-05-01,2021-05-01,2021-04-01,2021-05-01,2021-06-26,2021-06-19,persist17w
2021-07-09,0,2021-07-09,expansion,expansion,official,0.7254722833142382,1.5187709448132969,0,1,3,1,0.6756155280114753,consumption,0.8977348216235232,2.2404581385603315,none,absent,False,0.8657531095640076,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.2207907585941291,0.06531258718924292,0.7624717335462169,0.9310656967532506,0.0167365495816831,0.003621658330273519,9.58277970832406e-07,5.772723291839311e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2021-06-01,2021-05-01,2021-05-01,2021-04-01,2021-05-01,2021-07-03,2021-06-26,persist17w
2021-07-16,0,2021-07-16,expansion,expansion,official,0.6991062186327102,1.0148085246792777,0,1,3,1,0.6184950518733607,consumption,1.0235732767734245,2.180030303640392,none,absent,False,0.8455833495781873,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.22032991052247594,0.07033153354942015,0.7220239935825344,0.9159148831276074,0.05764514038645815,0.013753519324106933,9.55508531435461e-07,6.399886546660521e-08,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2021-06-01,2021-05-01,2021-06-01,2021-04-01,2021-06-01,2021-07-10,2021-07-03,persist17w
2021-07-23,0,2021-07-23,expansion,expansion,official,0.6993183205891016,0.8802410104013116,0,1,3,1,0.6183708081247283,consumption,1.0244801869560625,1.527235239738028,none,absent,False,0.8429355654496835,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.21515118832522157,0.06883392857195546,0.7053506185494122,0.911769494021639,0.0794972381902053,0.019396512962179886,9.549351609187445e-07,6.444422579185379e-08,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2021-06-01,2021-05-01,2021-06-01,2021-04-01,2021-06-01,2021-07-17,2021-07-10,persist17w
2021-07-30,0,2021-07-30,expansion,expansion,official,0.32056321861550563,0.50220418018208,1,1,2,2,0.3880325200030778,consumption,0.9875011313611185,1.048427344239133,none,absent,True,0.6856125703090585,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.28073259123753064,0.130564098874717,0.5546085583133603,0.8161766691837755,0.16465789855511584,0.053259134937159884,9.518939932324531e-07,9.700434753011737e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2021-06-01,2021-06-01,2021-06-01,2021-05-01,2021-06-01,2021-07-24,2021-07-17,persist17w
2021-08-06,0,2021-08-06,expansion,expansion,official,0.37144132543905256,0.4420120377740256,1,1,2,2,0.3977334317241344,consumption,1.0712161324107377,0.787494743417103,none,absent,True,0.6721678029026704,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.2751854332271706,0.13110727515690948,0.5383360966056734,0.8032750780595799,0.1864775190719188,0.06561754382467015,9.510952372745632e-07,1.0295884053166353e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2021-07-01,2021-06-01,2021-06-01,2021-05-01,2021-06-01,2021-07-31,2021-07-24,persist17w
2021-08-13,0,2021-08-13,expansion,expansion,official,0.38262476219803,0.4225040357544514,1,1,2,2,0.3914407813813105,consumption,1.1254702826487724,0.7173432127545487,none,absent,True,0.6600331054006412,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.2742203871162566,0.13358306450611118,0.5320374142309103,0.7936161699067523,0.19374124793849162,0.07280065703150257,9.507143414537545e-07,1.0855563386414053e-07,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2021-07-01,2021-06-01,2021-06-01,2021-05-01,2021-06-01,2021-08-07,2021-07-31,persist17w
2021-08-20,0,2021-08-20,expansion,expansion,official,0.4297190121496948,0.48244503478249073,1,1,2,2,0.3601861493639882,labor_stress,1.357820494946332,1.1633027076320748,none,absent,True,0.7022533266794789,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.24799068363428345,0.11671445970376816,0.5827179804826658,0.8189677863832471,0.16929040565135794,0.06431764785883842,9.302316928077275e-07,1.060541462694711e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2021-07-01,2021-06-01,2021-07-01,2021-05-01,2021-07-01,2021-08-14,2021-08-07,persist17w
2021-08-27,0,2021-08-27,expansion,expansion,official,0.496349394952367,0.6012052875267926,1,1,2,2,0.38435429642331154,labor_stress,1.5482477572525435,1.3202210903566562,none,absent,True,0.766479060133409,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.2348815880223101,0.09562202773998225,0.6300880853167992,0.8621010878733913,0.13502939642919798,0.04227679830904717,9.302316928077276e-07,8.607757915987529e-08,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2021-07-01,2021-07-01,2021-07-01,2021-06-01,2021-07-01,2021-08-21,2021-08-14,persist17w
